Forecast_time,Temperature,Humidity,WindSpeed,WindDirection,Cloud,energy
2018-03-04 08:00:00,10.0,83.33333333333333,1.2,343.3333333333333,3.0,91
2018-03-04 09:00:00,11.0,80.0,1.0,354.0,3.0,166
2018-03-04 10:00:00,12.666666666666666,76.66666666666667,1.0666666666666667,291.3333333333333,3.0,257
2018-03-04 11:00:00,14.333333333333334,73.33333333333333,1.1333333333333333,228.66666666666669,3.0,264
2018-03-04 12:00:00,16.0,70.0,1.2,166.0,3.0,200
2018-03-04 13:00:00,15.666666666666666,73.33333333333333,1.6333333333333333,163.0,3.3333333333333335,105
2018-03-04 14:00:00,15.333333333333334,76.66666666666667,2.0666666666666664,160.0,3.6666666666666665,86
2018-03-04 15:00:00,15.0,80.0,2.5,157.0,4.0,43
2018-03-04 16:00:00,14.333333333333334,83.33333333333333,3.1666666666666665,163.0,4.0,20
2018-03-04 17:00:00,13.666666666666666,86.66666666666667,3.833333333333333,169.0,4.0,1
2018-03-04 18:00:00,13.0,90.0,4.5,175.0,4.0,0
2018-03-04 19:00:00,13.0,91.66666666666667,3.566666666666667,177.66666666666666,4.0,0
2018-03-04 20:00:00,13.0,93.33333333333333,2.6333333333333337,180.33333333333334,4.0,0
2018-03-04 21:00:00,13.0,95.0,1.7,183.0,4.0,0
2018-03-04 22:00:00,12.666666666666666,93.33333333333333,1.7,138.66666666666666,4.0,0
2018-03-04 23:00:00,12.333333333333334,91.66666666666667,1.7,94.33333333333333,4.0,0
2018-03-05 00:00:00,12.0,90.0,1.7,50.0,4.0,0
2018-03-05 01:00:00,11.666666666666666,90.0,2.2666666666666666,151.66666666666669,4.0,0
2018-03-05 02:00:00,11.333333333333334,90.0,2.833333333333333,253.33333333333334,4.0,0
2018-03-05 03:00:00,11.0,90.0,3.4,355.0,4.0,0
2018-03-05 04:00:00,10.0,88.33333333333333,3.3,241.66666666666669,4.0,0
2018-03-05 05:00:00,9.0,86.66666666666667,3.2,128.33333333333334,4.0,0
2018-03-05 06:00:00,8.0,85.0,3.1,15.0,4.0,0
2018-03-05 07:00:00,7.666666666666667,85.0,6.733333333333333,20.666666666666668,4.0,0
2018-03-05 08:00:00,7.333333333333333,85.0,10.366666666666667,26.333333333333336,4.0,0
2018-03-05 09:00:00,7.0,85.0,14.0,32.0,4.0,3
2018-03-05 10:00:00,6.0,86.66666666666667,14.0,31.666666666666668,4.0,0
2018-03-05 11:00:00,5.0,88.33333333333333,14.0,31.333333333333332,4.0,8
2018-03-05 12:00:00,4.0,90.0,14.0,31.0,4.0,14
2018-03-05 13:00:00,4.0,90.0,14.0,33.666666666666664,4.0,21
2018-03-05 14:00:00,4.0,90.0,14.0,36.333333333333336,4.0,22
2018-03-05 15:00:00,4.0,90.0,14.0,39.0,4.0,21
2018-03-05 16:00:00,4.0,88.33333333333333,14.0,39.0,4.0,16
2018-03-05 17:00:00,4.0,86.66666666666667,14.0,39.0,4.0,9
2018-03-05 18:00:00,4.0,85.0,14.0,39.0,4.0,0
2018-03-05 19:00:00,4.333333333333333,80.0,14.0,39.666666666666664,4.0,0
2018-03-05 20:00:00,4.666666666666667,75.0,14.0,40.333333333333336,4.0,0
2018-03-05 21:00:00,5.0,70.0,14.0,41.0,4.0,0
2018-03-05 22:00:00,4.666666666666667,68.33333333333333,10.1,37.333333333333336,3.6666666666666665,0
2018-03-05 23:00:00,4.333333333333333,66.66666666666667,6.2,33.666666666666664,3.3333333333333335,0
2018-03-06 00:00:00,4.0,65.0,2.3,30.0,3.0,0
2018-03-06 01:00:00,4.0,65.0,3.1999999999999997,26.0,2.6666666666666665,0
2018-03-06 02:00:00,4.0,65.0,4.1,22.0,2.3333333333333335,0
2018-03-06 03:00:00,4.0,65.0,5.0,18.0,2.0,0
2018-03-06 04:00:00,3.6666666666666665,65.0,5.0,21.333333333333332,2.3333333333333335,0
2018-03-06 05:00:00,3.3333333333333335,65.0,5.0,24.666666666666668,2.6666666666666665,0
2018-03-06 06:00:00,3.0,65.0,5.0,28.0,3.0,0
2018-03-06 07:00:00,3.6666666666666665,63.333333333333336,4.366666666666667,33.0,3.0,3
2018-03-06 08:00:00,4.333333333333333,61.666666666666664,3.7333333333333334,38.0,3.0,38
2018-03-06 09:00:00,5.0,60.0,3.1,43.0,3.0,110
2018-03-06 10:00:00,5.333333333333333,60.0,3.3333333333333335,46.333333333333336,3.0,152
2018-03-06 11:00:00,5.666666666666667,60.0,3.5666666666666664,49.666666666666664,3.0,156
2018-03-06 12:00:00,6.0,60.0,3.8,53.0,3.0,287
2018-03-06 13:00:00,6.0,61.666666666666664,3.933333333333333,53.666666666666664,3.0,371
2018-03-06 14:00:00,6.0,63.333333333333336,4.066666666666666,54.333333333333336,3.0,333
2018-03-06 15:00:00,6.0,65.0,4.2,55.0,3.0,278
2018-03-06 16:00:00,5.666666666666667,66.66666666666667,4.133333333333334,55.333333333333336,3.0,175
2018-03-06 17:00:00,5.333333333333333,68.33333333333333,4.066666666666666,55.666666666666664,3.0,36
2018-03-06 18:00:00,5.0,70.0,4.0,56.0,3.0,0
2018-03-06 19:00:00,5.0,70.0,3.9,57.666666666666664,3.0,0
2018-03-06 20:00:00,5.0,70.0,3.8000000000000003,59.333333333333336,3.0,0
2018-03-06 21:00:00,5.0,70.0,3.7,61.0,3.0,0
2018-03-06 22:00:00,5.0,68.33333333333333,3.4,63.666666666666664,3.0,0
2018-03-06 23:00:00,5.0,66.66666666666667,3.1,66.33333333333333,3.0,0
2018-03-07 00:00:00,5.0,65.0,2.8,69.0,3.0,0
2018-03-07 01:00:00,5.0,65.0,3.0,72.0,3.0,0
2018-03-07 02:00:00,5.0,65.0,3.1999999999999997,75.0,3.0,0
2018-03-07 03:00:00,5.0,65.0,3.4,78.0,3.0,0
2018-03-07 04:00:00,5.333333333333333,65.0,3.2666666666666666,79.0,3.0,0
2018-03-07 05:00:00,5.666666666666667,65.0,3.1333333333333333,80.0,3.0,0
2018-03-07 06:00:00,6.0,65.0,3.0,81.0,3.0,0
2018-03-07 07:00:00,6.0,65.0,3.1666666666666665,81.33333333333333,3.0,0
2018-03-07 08:00:00,6.0,65.0,3.3333333333333335,81.66666666666667,3.0,0
2018-03-07 09:00:00,6.0,65.0,3.5,82.0,3.0,30
2018-03-07 10:00:00,6.0,65.0,3.5,83.66666666666667,3.0,31
2018-03-07 11:00:00,6.0,65.0,3.5,85.33333333333333,3.0,32
2018-03-07 12:00:00,6.0,65.0,3.5,87.0,3.0,28
2018-03-07 13:00:00,6.333333333333333,66.66666666666667,3.8000000000000003,85.0,3.3333333333333335,32
2018-03-07 14:00:00,6.666666666666667,68.33333333333333,4.1000000000000005,83.0,3.6666666666666665,64
2018-03-07 15:00:00,7.0,70.0,4.4,81.0,4.0,61
2018-03-07 16:00:00,7.0,70.0,4.133333333333334,80.0,4.0,5
2018-03-07 17:00:00,7.0,70.0,3.8666666666666667,79.0,4.0,0
2018-03-07 18:00:00,7.0,70.0,3.6,78.0,4.0,0
2018-03-07 19:00:00,7.0,71.66666666666667,3.3666666666666667,76.0,4.0,0
2018-03-07 20:00:00,7.0,73.33333333333333,3.1333333333333333,74.0,4.0,0
2018-03-07 21:00:00,7.0,75.0,2.9,72.0,4.0,0
2018-03-07 22:00:00,7.0,78.33333333333333,2.5,56.333333333333336,4.0,0
2018-03-07 23:00:00,7.0,81.66666666666667,2.1,40.66666666666667,4.0,0
2018-03-08 00:00:00,7.0,85.0,1.7,25.0,4.0,0
2018-03-08 01:00:00,7.0,86.66666666666667,1.6333333333333333,24.333333333333332,4.0,0
2018-03-08 02:00:00,7.0,88.33333333333333,1.5666666666666667,23.666666666666668,4.0,0
2018-03-08 03:00:00,7.0,90.0,1.5,23.0,4.0,0
2018-03-08 04:00:00,6.666666666666667,90.0,1.5666666666666667,24.666666666666668,4.0,0
2018-03-08 05:00:00,6.333333333333333,90.0,1.6333333333333333,26.333333333333332,4.0,0
2018-03-08 06:00:00,6.0,90.0,1.7,28.0,4.0,0
2018-03-08 07:00:00,6.0,90.0,2.8,26.333333333333332,4.0,0
2018-03-08 08:00:00,6.0,90.0,3.8999999999999995,24.666666666666668,4.0,2
2018-03-08 09:00:00,6.0,90.0,5.0,23.0,4.0,20
2018-03-08 10:00:00,5.333333333333333,90.0,5.0,22.666666666666668,4.0,14
2018-03-08 11:00:00,4.666666666666667,90.0,5.0,22.333333333333332,4.0,29
2018-03-08 12:00:00,4.0,90.0,5.0,22.0,4.0,72
2018-03-08 13:00:00,4.0,91.66666666666667,4.833333333333333,134.0,4.0,88
2018-03-08 14:00:00,4.0,93.33333333333333,4.666666666666667,246.0,4.0,89
2018-03-08 15:00:00,4.0,95.0,4.5,358.0,4.0,28
2018-03-08 16:00:00,3.6666666666666665,93.33333333333333,7.666666666666666,358.0,4.0,5
2018-03-08 17:00:00,3.3333333333333335,91.66666666666667,10.833333333333332,358.0,4.0,0
2018-03-08 18:00:00,3.0,90.0,14.0,358.0,4.0,0
2018-03-08 19:00:00,3.3333333333333335,86.66666666666667,14.0,356.0,4.0,0
2018-03-08 20:00:00,3.6666666666666665,83.33333333333333,14.0,354.0,4.0,0
2018-03-08 21:00:00,4.0,80.0,14.0,352.0,4.0,0
2018-03-08 22:00:00,4.333333333333333,78.33333333333333,10.033333333333333,345.0,4.0,0
2018-03-08 23:00:00,4.666666666666667,76.66666666666667,6.066666666666666,338.0,4.0,0
2018-03-09 00:00:00,5.0,75.0,2.1,331.0,4.0,0
2018-03-09 01:00:00,4.666666666666667,75.0,2.3333333333333335,333.0,4.0,0
2018-03-09 02:00:00,4.333333333333333,75.0,2.5666666666666664,335.0,4.0,0
2018-03-09 03:00:00,4.0,75.0,2.8,337.0,4.0,0
2018-03-09 04:00:00,3.6666666666666665,75.0,2.6,338.6666666666667,4.0,0
2018-03-09 05:00:00,3.3333333333333335,75.0,2.4,340.3333333333333,4.0,0
2018-03-09 06:00:00,3.0,75.0,2.2,342.0,4.0,0
2018-03-09 07:00:00,3.3333333333333335,70.0,2.3666666666666667,343.0,4.0,10
2018-03-09 08:00:00,3.6666666666666665,65.0,2.5333333333333337,344.0,4.0,34
2018-03-09 09:00:00,4.0,60.0,2.7,345.0,4.0,82
2018-03-09 10:00:00,4.333333333333333,58.333333333333336,2.8000000000000003,233.0,4.0,103
2018-03-09 11:00:00,4.666666666666667,56.666666666666664,2.9,121.0,4.0,203
2018-03-09 12:00:00,5.0,55.0,3.0,9.0,4.0,100
2018-03-09 13:00:00,5.0,56.666666666666664,2.966666666666667,10.666666666666666,3.6666666666666665,81
2018-03-09 14:00:00,5.0,58.333333333333336,2.933333333333333,12.333333333333334,3.3333333333333335,115
2018-03-09 15:00:00,5.0,60.0,2.9,14.0,3.0,75
2018-03-09 16:00:00,4.666666666666667,60.0,3.0,21.0,2.6666666666666665,49
2018-03-09 17:00:00,4.333333333333333,60.0,3.1,28.0,2.3333333333333335,17
2018-03-09 18:00:00,4.0,60.0,3.2,35.0,2.0,0
2018-03-09 19:00:00,3.6666666666666665,63.333333333333336,2.7,36.666666666666664,2.3333333333333335,0
2018-03-09 20:00:00,3.3333333333333335,66.66666666666667,2.2,38.333333333333336,2.6666666666666665,0
2018-03-09 21:00:00,3.0,70.0,1.7,40.0,3.0,0
2018-03-09 22:00:00,2.6666666666666665,73.33333333333333,1.5666666666666667,124.33333333333333,2.6666666666666665,0
2018-03-09 23:00:00,2.3333333333333335,76.66666666666667,1.4333333333333333,208.66666666666666,2.3333333333333335,0
2018-03-10 00:00:00,2.0,80.0,1.3,293.0,2.0,0
2018-03-10 01:00:00,2.0,80.0,1.2333333333333334,294.3333333333333,1.6666666666666667,0
2018-03-10 02:00:00,2.0,80.0,1.1666666666666667,295.6666666666667,1.3333333333333335,0
2018-03-10 03:00:00,2.0,80.0,1.1,297.0,1.0,0
2018-03-10 04:00:00,2.0,81.66666666666667,1.1333333333333333,299.6666666666667,1.0,0
2018-03-10 05:00:00,2.0,83.33333333333333,1.1666666666666667,302.3333333333333,1.0,0
2018-03-10 06:00:00,2.0,85.0,1.2,305.0,1.0,0
2018-03-10 07:00:00,3.0,80.0,1.1,291.3333333333333,1.0,23
2018-03-10 08:00:00,4.0,75.0,1.0,277.6666666666667,1.0,109
2018-03-10 09:00:00,5.0,70.0,0.9,264.0,1.0,180
2018-03-10 10:00:00,7.0,63.333333333333336,1.1,256.6666666666667,1.0,209
2018-03-10 11:00:00,9.0,56.666666666666664,1.3,249.33333333333334,1.0,160
2018-03-10 12:00:00,11.0,50.0,1.5,242.0,1.0,271
2018-03-10 13:00:00,11.333333333333334,48.333333333333336,1.9666666666666666,246.0,1.0,262
2018-03-10 14:00:00,11.666666666666666,46.666666666666664,2.433333333333333,250.0,1.0,239
2018-03-10 15:00:00,12.0,45.0,2.9,254.0,1.0,243
2018-03-10 16:00:00,11.333333333333334,48.333333333333336,3.033333333333333,248.33333333333334,1.0,148
2018-03-10 17:00:00,10.666666666666666,51.666666666666664,3.1666666666666665,242.66666666666666,1.0,38
2018-03-10 18:00:00,10.0,55.0,3.3,237.0,1.0,1
2018-03-10 19:00:00,9.333333333333334,60.0,3.033333333333333,234.0,1.0,0
2018-03-10 20:00:00,8.666666666666666,65.0,2.7666666666666666,231.0,1.0,0
2018-03-10 21:00:00,8.0,70.0,2.5,228.0,1.0,0
2018-03-10 22:00:00,7.333333333333333,71.66666666666667,2.1333333333333333,255.0,1.0,0
2018-03-10 23:00:00,6.666666666666667,73.33333333333333,1.7666666666666666,282.0,1.0,0
2018-03-11 00:00:00,6.0,75.0,1.4,309.0,1.0,0
2018-03-11 01:00:00,5.666666666666667,73.33333333333333,1.2666666666666666,308.3333333333333,1.0,0
2018-03-11 02:00:00,5.333333333333333,71.66666666666667,1.1333333333333333,307.6666666666667,1.0,0
2018-03-11 03:00:00,5.0,70.0,1.0,307.0,1.0,0
2018-03-11 04:00:00,4.666666666666667,68.33333333333333,0.9,322.0,1.0,0
2018-03-11 05:00:00,4.333333333333333,66.66666666666667,0.7999999999999999,337.0,1.0,0
2018-03-11 06:00:00,4.0,65.0,0.7,352.0,1.0,0
2018-03-11 07:00:00,5.0,63.333333333333336,0.8333333333333334,345.6666666666667,1.0,27
2018-03-11 08:00:00,6.0,61.666666666666664,0.9666666666666668,339.3333333333333,1.0,118
2018-03-11 09:00:00,7.0,60.0,1.1,333.0,1.0,221
2018-03-11 10:00:00,9.0,50.0,1.0333333333333334,330.0,1.0,290
2018-03-11 11:00:00,11.0,40.0,0.9666666666666667,327.0,1.0,319
2018-03-11 12:00:00,13.0,30.0,0.9,324.0,1.0,347
2018-03-11 13:00:00,13.333333333333334,30.0,1.0666666666666667,254.33333333333331,1.0,342
2018-03-11 14:00:00,13.666666666666666,30.0,1.2333333333333334,184.66666666666666,1.0,319
2018-03-11 15:00:00,14.0,30.0,1.4,115.0,1.0,253
2018-03-11 16:00:00,13.0,40.0,2.1333333333333333,127.66666666666667,1.0,155
2018-03-11 17:00:00,12.0,50.0,2.8666666666666667,140.33333333333334,1.0,39
2018-03-11 18:00:00,11.0,60.0,3.6,153.0,1.0,1
2018-03-11 19:00:00,10.333333333333334,63.333333333333336,3.1333333333333333,177.66666666666666,1.0,0
2018-03-11 20:00:00,9.666666666666666,66.66666666666667,2.666666666666667,202.33333333333334,1.0,0
2018-03-11 21:00:00,9.0,70.0,2.2,227.0,1.0,0
2018-03-11 22:00:00,8.333333333333334,70.0,1.9000000000000001,256.3333333333333,1.0,0
2018-03-11 23:00:00,7.666666666666667,70.0,1.6,285.6666666666667,1.0,0
2018-03-12 00:00:00,7.0,70.0,1.3,315.0,1.0,0
2018-03-12 01:00:00,6.666666666666667,71.66666666666667,1.4333333333333333,316.6666666666667,1.0,0
2018-03-12 02:00:00,6.333333333333333,73.33333333333333,1.5666666666666667,318.3333333333333,1.0,0
2018-03-12 03:00:00,6.0,75.0,1.7,320.0,1.0,0
2018-03-12 04:00:00,5.333333333333333,75.0,1.7333333333333334,317.0,1.0,0
2018-03-12 05:00:00,4.666666666666667,75.0,1.7666666666666666,314.0,1.0,0
2018-03-12 06:00:00,4.0,75.0,1.8,311.0,1.0,0
2018-03-12 07:00:00,5.666666666666667,70.0,1.6666666666666667,285.3333333333333,1.0,26
2018-03-12 08:00:00,7.333333333333334,65.0,1.5333333333333332,259.6666666666667,1.0,112
2018-03-12 09:00:00,9.0,60.0,1.4,234.0,1.0,210
2018-03-12 10:00:00,11.0,55.0,1.5,217.0,1.0,284
2018-03-12 11:00:00,13.0,50.0,1.5999999999999999,200.0,1.0,331
2018-03-12 12:00:00,15.0,45.0,1.7,183.0,1.0,331
2018-03-12 13:00:00,15.333333333333334,46.666666666666664,2.2666666666666666,196.33333333333334,1.0,340
2018-03-12 14:00:00,15.666666666666666,48.333333333333336,2.833333333333333,209.66666666666666,1.0,313
2018-03-12 15:00:00,16.0,50.0,3.4,223.0,1.0,255
2018-03-12 16:00:00,15.0,51.666666666666664,3.533333333333333,222.0,1.0,153
2018-03-12 17:00:00,14.0,53.333333333333336,3.6666666666666665,221.0,1.0,40
2018-03-12 18:00:00,13.0,55.0,3.8,220.0,1.0,1
2018-03-12 19:00:00,12.333333333333334,60.0,3.5,218.33333333333334,1.0,0
2018-03-12 20:00:00,11.666666666666666,65.0,3.1999999999999997,216.66666666666666,1.0,0
2018-03-12 21:00:00,11.0,70.0,2.9,215.0,1.0,0
2018-03-12 22:00:00,10.666666666666666,73.33333333333333,2.3666666666666667,220.33333333333334,1.0,0
2018-03-12 23:00:00,10.333333333333334,76.66666666666667,1.8333333333333333,225.66666666666666,1.0,0
2018-03-13 00:00:00,10.0,80.0,1.3,231.0,1.0,0
2018-03-13 01:00:00,9.666666666666666,78.33333333333333,1.1,241.33333333333334,1.0,0
2018-03-13 02:00:00,9.333333333333334,76.66666666666667,0.8999999999999999,251.66666666666666,1.0,0
2018-03-13 03:00:00,9.0,75.0,0.7,262.0,1.0,0
2018-03-13 04:00:00,8.666666666666666,76.66666666666667,0.7666666666666666,271.6666666666667,1.0,0
2018-03-13 05:00:00,8.333333333333334,78.33333333333333,0.8333333333333334,281.3333333333333,1.0,0
2018-03-13 06:00:00,8.0,80.0,0.9,291.0,1.0,0
2018-03-13 07:00:00,9.333333333333334,75.0,0.8333333333333334,275.0,1.0,27
2018-03-13 08:00:00,10.666666666666666,70.0,0.7666666666666666,259.0,1.0,113
2018-03-13 09:00:00,12.0,65.0,0.7,243.0,1.0,211
2018-03-13 10:00:00,14.0,60.0,1.2666666666666666,240.0,1.0,293
2018-03-13 11:00:00,16.0,55.0,1.8333333333333333,237.0,1.0,314
2018-03-13 12:00:00,18.0,50.0,2.4,234.0,1.0,344
2018-03-13 13:00:00,18.0,50.0,2.8666666666666667,231.0,1.0,340
2018-03-13 14:00:00,18.0,50.0,3.333333333333333,228.0,1.0,315
2018-03-13 15:00:00,18.0,50.0,3.8,225.0,1.0,252
2018-03-13 16:00:00,17.333333333333332,53.333333333333336,3.8,222.33333333333334,1.0,161
2018-03-13 17:00:00,16.666666666666668,56.666666666666664,3.8,219.66666666666666,1.0,39
2018-03-13 18:00:00,16.0,60.0,3.8,217.0,1.0,1
2018-03-13 19:00:00,15.0,65.0,3.433333333333333,217.66666666666666,1.0,0
2018-03-13 20:00:00,14.0,70.0,3.066666666666667,218.33333333333334,1.0,0
2018-03-13 21:00:00,13.0,75.0,2.7,219.0,1.0,0
2018-03-13 22:00:00,13.0,75.0,2.4000000000000004,221.66666666666666,1.0,0
2018-03-13 23:00:00,13.0,75.0,2.1,224.33333333333334,1.0,0
2018-03-14 00:00:00,13.0,75.0,1.8,227.0,1.0,0
2018-03-14 01:00:00,12.666666666666666,76.66666666666667,1.6,231.0,1.0,0
2018-03-14 02:00:00,12.333333333333334,78.33333333333333,1.4,235.0,1.0,0
2018-03-14 03:00:00,12.0,80.0,1.2,239.0,1.0,0
2018-03-14 04:00:00,12.0,80.0,0.9666666666666667,237.0,1.0,0
2018-03-14 05:00:00,12.0,80.0,0.7333333333333334,235.0,1.0,0
2018-03-14 06:00:00,12.0,80.0,0.5,233.0,1.0,0
2018-03-14 07:00:00,12.666666666666666,76.66666666666667,0.6333333333333333,231.66666666666666,1.0,26
2018-03-14 08:00:00,13.333333333333334,73.33333333333333,0.7666666666666666,230.33333333333334,1.0,104
2018-03-14 09:00:00,14.0,70.0,0.9,229.0,1.0,195
2018-03-14 10:00:00,15.666666666666666,63.333333333333336,1.2333333333333334,231.0,1.0,279
2018-03-14 11:00:00,17.333333333333332,56.666666666666664,1.5666666666666667,233.0,1.0,323
2018-03-14 12:00:00,19.0,50.0,1.9,235.0,1.0,347
2018-03-14 13:00:00,19.333333333333332,51.666666666666664,2.2666666666666666,232.0,1.0,324
2018-03-14 14:00:00,19.666666666666668,53.333333333333336,2.6333333333333333,229.0,1.0,303
2018-03-14 15:00:00,20.0,55.0,3.0,226.0,1.0,249
2018-03-14 16:00:00,19.0,56.666666666666664,3.3333333333333335,221.66666666666666,1.3333333333333333,148
2018-03-14 17:00:00,18.0,58.333333333333336,3.6666666666666665,217.33333333333334,1.6666666666666665,38
2018-03-14 18:00:00,17.0,60.0,4.0,213.0,2.0,0
2018-03-14 19:00:00,16.333333333333332,65.0,3.566666666666667,211.33333333333334,2.0,0
2018-03-14 20:00:00,15.666666666666666,70.0,3.1333333333333333,209.66666666666666,2.0,0
2018-03-14 21:00:00,15.0,75.0,2.7,208.0,2.0,0
2018-03-14 22:00:00,14.666666666666666,76.66666666666667,2.3333333333333335,214.33333333333334,2.3333333333333335,0
2018-03-14 23:00:00,14.333333333333334,78.33333333333333,1.9666666666666668,220.66666666666666,2.6666666666666665,0
2018-03-15 00:00:00,14.0,80.0,1.6,227.0,3.0,0
2018-03-15 01:00:00,14.0,80.0,1.6333333333333333,226.33333333333334,3.0,0
2018-03-15 02:00:00,14.0,80.0,1.6666666666666667,225.66666666666666,3.0,0
2018-03-15 03:00:00,14.0,80.0,1.7,225.0,3.0,0
2018-03-15 04:00:00,14.0,81.66666666666667,1.6666666666666667,220.0,3.3333333333333335,0
2018-03-15 05:00:00,14.0,83.33333333333333,1.6333333333333333,215.0,3.6666666666666665,0
2018-03-15 06:00:00,14.0,85.0,1.6,210.0,4.0,0
2018-03-15 07:00:00,14.0,85.0,1.7,210.66666666666666,4.0,0
2018-03-15 08:00:00,14.0,85.0,1.8,211.33333333333334,4.0,16
2018-03-15 09:00:00,14.0,85.0,1.9,212.0,4.0,37
2018-03-15 10:00:00,14.333333333333334,83.33333333333333,2.1666666666666665,207.0,4.0,34
2018-03-15 11:00:00,14.666666666666666,81.66666666666667,2.4333333333333336,202.0,4.0,32
2018-03-15 12:00:00,15.0,80.0,2.7,197.0,4.0,18
2018-03-15 13:00:00,15.0,81.66666666666667,2.8000000000000003,202.33333333333334,4.0,23
